timestamp,retailer,product_id,item_id,product_name,brand,category,category_path,net_quantity,unit,price,regular_price,card_price,on_sale,available,available_qty,ean,url,teasers,seller_id,seller_name,scraper_version
2026-09-19 22:11:08-0500,metro,7736,7738,Sazonador Ajinomix para Chifa Ajinomoto Pack 4 Unid x 12 g,Ajinomix,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.048,kg,2.5,2.5,,False,True,99999,7754487002165,https://www.metro.pe/sazonador-ajinomix-para-chifa-ajinomoto-pack-4-unid-x-12-g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,7629,7631,Pimienta Negra Entera Sibarita Sobre 15 g,Sibarita,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.015,kg,3.1,3.1,,False,True,100,7753121002738,https://www.metro.pe/pimienta-negra-entera-sibarita-sobre-15-g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,7611,7613,Paprika Badia Sobre 1 Onza,Badia,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",,,4.5,4.5,,False,True,100,33844000271,https://www.metro.pe/paprika-badia-sobre-1-onza-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,7610,7612,Paprika Badia Frasco 2 Onzas,Badia,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",,,10.9,10.9,,False,True,100,33844000110,https://www.metro.pe/paprika-badia-frasco-2-onzas-4920/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,7514,7516,Ajos en Pasta Sibarita Pack 3 Unid x 24 g,Sibarita,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.072,kg,5.4,5.4,,False,True,99999,7753121003414,https://www.metro.pe/ajos-en-pasta-sibarita-pack-3-unid-x-24-g/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,1072502,39310821,Caldo en Polvo Maggi Sabor Carne 6un,Maggi,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",6.0,un,2.2,2.5,,True,True,100,8445291716506,https://www.metro.pe/caldo-en-polvo-maggi-sabor-carne-6un-1038155/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,1032192,39271163,Sazonador Badia Everything Bagel 79.4g,Badia,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.0794,kg,9.9,9.9,,False,True,100,33844012441,https://www.metro.pe/sazonador-badia-everything-bagel-79-4g-1013265/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,1015443,39255031,Orégano en Hojas Toña 12g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.012,kg,3.7,3.7,,False,True,99999,7753459118903,https://www.metro.pe/oregano-en-hojas-tona-12g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,1015441,39255030,Achiote Molido Toña 18g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.018,kg,2.7,2.7,,False,True,100,2823084700219,https://www.metro.pe/achiote-molido-tona-18g/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961739,39200237,Ajo en Polvo Toña 50g,Toña,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.05,kg,10.9,10.9,,False,True,100,7753459128124,https://www.metro.pe/ajo-en-polvo-tona-50g/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
